 980: 0.662699, 0.728389 avg loss, 0.000922 rate, 8.895000 seconds, 62720 images
 981: 0.785917, 0.734142 avg loss, 0.000926 rate, 5.656000 seconds, 62784 images
 982: 0.512420, 0.711970 avg loss, 0.000930 rate, 5.635000 seconds, 62848 images
 983: 0.733869, 0.714160 avg loss, 0.000934 rate, 5.645000 seconds, 62912 images
 984: 0.589494, 0.701693 avg loss, 0.000938 rate, 5.645000 seconds, 62976 images
 985: 0.683174, 0.699841 avg loss, 0.000941 rate, 5.636000 seconds, 63040 images
 986: 0.741879, 0.704045 avg loss, 0.000945 rate, 5.639000 seconds, 63104 images
 987: 0.767540, 0.710395 avg loss, 0.000949 rate, 5.650000 seconds, 63168 images
 988: 0.516128, 0.690968 avg loss, 0.000953 rate, 5.634000 seconds, 63232 images
 989: 0.498789, 0.671750 avg loss, 0.000957 rate, 5.627000 seconds, 63296 images
 990: 0.769991, 0.681574 avg loss, 0.000961 rate, 5.640000 seconds, 63360 images
 991: 0.756191, 0.689036 avg loss, 0.000964 rate, 4.344000 seconds, 63424 images
 992: 0.690142, 0.689146 avg loss, 0.000968 rate, 4.340000 seconds, 63488 images
 993: 0.547686, 0.675000 avg loss, 0.000972 rate, 4.346000 seconds, 63552 images
 994: 0.753842, 0.682885 avg loss, 0.000976 rate, 4.344000 seconds, 63616 images
 995: 0.833351, 0.697931 avg loss, 0.000980 rate, 4.338000 seconds, 63680 images
 996: 0.780424, 0.706180 avg loss, 0.000984 rate, 4.351000 seconds, 63744 images
 997: 0.712097, 0.706772 avg loss, 0.000988 rate, 4.347000 seconds, 63808 images
 998: 0.730981, 0.709193 avg loss, 0.000992 rate, 4.346000 seconds, 63872 images
 999: 0.704964, 0.708770 avg loss, 0.000996 rate, 4.335000 seconds, 63936 images
 1000: 0.609600, 0.698853 avg loss, 0.001000 rate, 4.348000 seconds, 64000 images
 1001: 0.825406, 0.711508 avg loss, 0.001000 rate, 6.403000 seconds, 64064 images
 1002: 0.590275, 0.699385 avg loss, 0.001000 rate, 6.403000 seconds, 64128 images
 1003: 0.751180, 0.704565 avg loss, 0.001000 rate, 6.427000 seconds, 64192 images
 1004: 0.798042, 0.713912 avg loss, 0.001000 rate, 6.418000 seconds, 64256 images
 1005: 0.735601, 0.716081 avg loss, 0.001000 rate, 6.424000 seconds, 64320 images
 1006: 0.548615, 0.699335 avg loss, 0.001000 rate, 6.421000 seconds, 64384 images
 1007: 0.703813, 0.699782 avg loss, 0.001000 rate, 6.460000 seconds, 64448 images
 1008: 0.853616, 0.715166 avg loss, 0.001000 rate, 6.437000 seconds, 64512 images
 1009: 0.710162, 0.714665 avg loss, 0.001000 rate, 6.411000 seconds, 64576 images
 1010: 0.536481, 0.696847 avg loss, 0.001000 rate, 6.410000 seconds, 64640 images
 1011: 0.854594, 0.712622 avg loss, 0.001000 rate, 12.078000 seconds, 64704 images
 1012: 0.678813, 0.709241 avg loss, 0.001000 rate, 12.124000 seconds, 64768 images
 1013: 0.738894, 0.712206 avg loss, 0.001000 rate, 12.061000 seconds, 64832 images
 1014: 0.816229, 0.722608 avg loss, 0.001000 rate, 12.139000 seconds, 64896 images
 1015: 0.727902, 0.723138 avg loss, 0.001000 rate, 12.125000 seconds, 64960 images
 1016: 0.781587, 0.728983 avg loss, 0.001000 rate, 12.108000 seconds, 65024 images
 1017: 0.887520, 0.744836 avg loss, 0.001000 rate, 12.125000 seconds, 65088 images
 1018: 0.599501, 0.730303 avg loss, 0.001000 rate, 12.139000 seconds, 65152 images
 1019: 0.809490, 0.738222 avg loss, 0.001000 rate, 12.046000 seconds, 65216 images
 1020: 0.805885, 0.744988 avg loss, 0.001000 rate, 12.140000 seconds, 65280 images
 1021: 0.984793, 0.768969 avg loss, 0.001000 rate, 5.619000 seconds, 65344 images
 1022: 0.836977, 0.775769 avg loss, 0.001000 rate, 5.618000 seconds, 65408 images
 1023: 0.782650, 0.776457 avg loss, 0.001000 rate, 5.616000 seconds, 65472 images
 1024: 0.897760, 0.788588 avg loss, 0.001000 rate, 5.604000 seconds, 65536 images
 1025: 0.815986, 0.791328 avg loss, 0.001000 rate, 5.614000 seconds, 65600 images
 1026: 0.793869, 0.791582 avg loss, 0.001000 rate, 5.610000 seconds, 65664 images
 1027: 0.697431, 0.782167 avg loss, 0.001000 rate, 5.611000 seconds, 65728 images
 1028: 1.034047, 0.807355 avg loss, 0.001000 rate, 5.614000 seconds, 65792 images
 1029: 0.674583, 0.794078 avg loss, 0.001000 rate, 5.608000 seconds, 65856 images
 1030: 0.893648, 0.804035 avg loss, 0.001000 rate, 5.611000 seconds, 65920 images
 1031: 0.856182, 0.809249 avg loss, 0.001000 rate, 6.979000 seconds, 65984 images
 1032: 0.863910, 0.814715 avg loss, 0.001000 rate, 6.989000 seconds, 66048 images
 1033: 0.769081, 0.810152 avg loss, 0.001000 rate, 6.991000 seconds, 66112 images
 1034: 0.639328, 0.793070 avg loss, 0.001000 rate, 6.978000 seconds, 66176 images
 1035: 0.713759, 0.785139 avg loss, 0.001000 rate, 6.984000 seconds, 66240 images
 1036: 0.756718, 0.782297 avg loss, 0.001000 rate, 6.982000 seconds, 66304 images
 1037: 0.701294, 0.774196 avg loss, 0.001000 rate, 6.977000 seconds, 66368 images
 1038: 0.568455, 0.753622 avg loss, 0.001000 rate, 6.979000 seconds, 66432 images
 1039: 0.612882, 0.739548 avg loss, 0.001000 rate, 7.000000 seconds, 66496 images
 1040: 0.544841, 0.720078 avg loss, 0.001000 rate, 7.000000 seconds, 66560 images
 1041: 0.632943, 0.711364 avg loss, 0.001000 rate, 6.424000 seconds, 66624 images
 1042: 0.609094, 0.701137 avg loss, 0.001000 rate, 6.419000 seconds, 66688 images
 1043: 0.674998, 0.698523 avg loss, 0.001000 rate, 6.422000 seconds, 66752 images
 1044: 0.566744, 0.685345 avg loss, 0.001000 rate, 6.414000 seconds, 66816 images
 1045: 0.762934, 0.693104 avg loss, 0.001000 rate, 6.417000 seconds, 66880 images
 1046: 0.643402, 0.688134 avg loss, 0.001000 rate, 6.421000 seconds, 66944 images
 1047: 0.558457, 0.675166 avg loss, 0.001000 rate, 6.417000 seconds, 67008 images
 1048: 0.662571, 0.673907 avg loss, 0.001000 rate, 6.434000 seconds, 67072 images
 1049: 0.650121, 0.671528 avg loss, 0.001000 rate, 6.418000 seconds, 67136 images
 1050: 0.743888, 0.678764 avg loss, 0.001000 rate, 6.412000 seconds, 67200 images
 1051: 0.552621, 0.666150 avg loss, 0.001000 rate, 5.619000 seconds, 67264 images
 1052: 0.468742, 0.646409 avg loss, 0.001000 rate, 5.609000 seconds, 67328 images
 1053: 0.544906, 0.636259 avg loss, 0.001000 rate, 5.607000 seconds, 67392 images
 1054: 0.610471, 0.633680 avg loss, 0.001000 rate, 5.613000 seconds, 67456 images
 1055: 0.418975, 0.612209 avg loss, 0.001000 rate, 5.607000 seconds, 67520 images
 1056: 0.443867, 0.595375 avg loss, 0.001000 rate, 5.615000 seconds, 67584 images
 1057: 0.541962, 0.590034 avg loss, 0.001000 rate, 5.612000 seconds, 67648 images
 1058: 0.609774, 0.592008 avg loss, 0.001000 rate, 5.622000 seconds, 67712 images
 1059: 0.574615, 0.590269 avg loss, 0.001000 rate, 5.624000 seconds, 67776 images
 1060: 0.468113, 0.578053 avg loss, 0.001000 rate, 5.605000 seconds, 67840 images
 1061: 1.050710, 0.625319 avg loss, 0.001000 rate, 11.328000 seconds, 67904 images
 1062: 0.595673, 0.622354 avg loss, 0.001000 rate, 11.296000 seconds, 67968 images
 1063: 0.721210, 0.632240 avg loss, 0.001000 rate, 11.280000 seconds, 68032 images
 1064: 0.995627, 0.668579 avg loss, 0.001000 rate, 11.311000 seconds, 68096 images
 1065: 0.811860, 0.682907 avg loss, 0.001000 rate, 11.281000 seconds, 68160 images
 1066: 0.859403, 0.700556 avg loss, 0.001000 rate, 11.375000 seconds, 68224 images
 1067: 0.675500, 0.698051 avg loss, 0.001000 rate, 11.281000 seconds, 68288 images
 1068: 0.786839, 0.706930 avg loss, 0.001000 rate, 11.311000 seconds, 68352 images
 1069: 0.788401, 0.715077 avg loss, 0.001000 rate, 11.279000 seconds, 68416 images
 1070: 0.800025, 0.723572 avg loss, 0.001000 rate, 11.264000 seconds, 68480 images
 1071: 0.690287, 0.720243 avg loss, 0.001000 rate, 6.427000 seconds, 68544 images
 1072: 0.635406, 0.711759 avg loss, 0.001000 rate, 6.427000 seconds, 68608 images
 1073: 0.842079, 0.724791 avg loss, 0.001000 rate, 6.428000 seconds, 68672 images
 1074: 0.704877, 0.722800 avg loss, 0.001000 rate, 6.422000 seconds, 68736 images
 1075: 0.571655, 0.707685 avg loss, 0.001000 rate, 6.424000 seconds, 68800 images
 1076: 0.575765, 0.694493 avg loss, 0.001000 rate, 6.432000 seconds, 68864 images
 1077: 0.667436, 0.691788 avg loss, 0.001000 rate, 6.426000 seconds, 68928 images
 1078: 0.563637, 0.678973 avg loss, 0.001000 rate, 6.422000 seconds, 68992 images
 1079: 0.560055, 0.667081 avg loss, 0.001000 rate, 6.430000 seconds, 69056 images
 1080: 0.527965, 0.653169 avg loss, 0.001000 rate, 6.417000 seconds, 69120 images
 1081: 0.507197, 0.638572 avg loss, 0.001000 rate, 8.163000 seconds, 69184 images
 1082: 0.539360, 0.628651 avg loss, 0.001000 rate, 8.163000 seconds, 69248 images
 1083: 0.784412, 0.644227 avg loss, 0.001000 rate, 8.157000 seconds, 69312 images
 1084: 0.566584, 0.636463 avg loss, 0.001000 rate, 8.143000 seconds, 69376 images
 1085: 0.533490, 0.626165 avg loss, 0.001000 rate, 8.159000 seconds, 69440 images
 1086: 0.675343, 0.631083 avg loss, 0.001000 rate, 8.144000 seconds, 69504 images
 1087: 0.559728, 0.623948 avg loss, 0.001000 rate, 8.155000 seconds, 69568 images
 1088: 0.454524, 0.607005 avg loss, 0.001000 rate, 8.145000 seconds, 69632 images
 1089: 0.733562, 0.619661 avg loss, 0.001000 rate, 8.161000 seconds, 69696 images
 1090: 0.464772, 0.604172 avg loss, 0.001000 rate, 8.146000 seconds, 69760 images
 1091: 0.720040, 0.615759 avg loss, 0.001000 rate, 7.004000 seconds, 69824 images
 1092: 0.598415, 0.614024 avg loss, 0.001000 rate, 7.007000 seconds, 69888 images
 1093: 0.592117, 0.611834 avg loss, 0.001000 rate, 7.016000 seconds, 69952 images
 1094: 0.507765, 0.601427 avg loss, 0.001000 rate, 7.026000 seconds, 70016 images
 1095: 0.670596, 0.608344 avg loss, 0.001000 rate, 7.010000 seconds, 70080 images
 1096: 0.694097, 0.616919 avg loss, 0.001000 rate, 7.020000 seconds, 70144 images
 1097: 0.609288, 0.616156 avg loss, 0.001000 rate, 7.018000 seconds, 70208 images
 1098: 0.762578, 0.630798 avg loss, 0.001000 rate, 7.009000 seconds, 70272 images
 1099: 0.544235, 0.622142 avg loss, 0.001000 rate, 7.030000 seconds, 70336 images
 1100: 0.499131, 0.609841 avg loss, 0.001000 rate, 7.011000 seconds, 70400 images
 1101: 0.559471, 0.604804 avg loss, 0.001000 rate, 4.359000 seconds, 70464 images
 1102: 0.564897, 0.600813 avg loss, 0.001000 rate, 4.343000 seconds, 70528 images
 1103: 0.619431, 0.602675 avg loss, 0.001000 rate, 4.343000 seconds, 70592 images
 1104: 0.712928, 0.613700 avg loss, 0.001000 rate, 4.343000 seconds, 70656 images
 1105: 0.690634, 0.621394 avg loss, 0.001000 rate, 4.343000 seconds, 70720 images
 1106: 0.625382, 0.621792 avg loss, 0.001000 rate, 4.335000 seconds, 70784 images
 1107: 0.433093, 0.602922 avg loss, 0.001000 rate, 4.319000 seconds, 70848 images
 1108: 0.757153, 0.618345 avg loss, 0.001000 rate, 4.332000 seconds, 70912 images
 1109: 0.680507, 0.624562 avg loss, 0.001000 rate, 4.334000 seconds, 70976 images
 1110: 0.614825, 0.623588 avg loss, 0.001000 rate, 4.330000 seconds, 71040 images
 1111: 0.743692, 0.635598 avg loss, 0.001000 rate, 5.657000 seconds, 71104 images
 1112: 0.921607, 0.664199 avg loss, 0.001000 rate, 5.629000 seconds, 71168 images
 1113: 0.663058, 0.664085 avg loss, 0.001000 rate, 5.632000 seconds, 71232 images
 1114: 0.522116, 0.649888 avg loss, 0.001000 rate, 5.625000 seconds, 71296 images
 1115: 0.493062, 0.634206 avg loss, 0.001000 rate, 5.631000 seconds, 71360 images
 1116: 0.630621, 0.633847 avg loss, 0.001000 rate, 5.626000 seconds, 71424 images
 1117: 0.483611, 0.618823 avg loss, 0.001000 rate, 5.632000 seconds, 71488 images
 1118: 0.571708, 0.614112 avg loss, 0.001000 rate, 5.629000 seconds, 71552 images
 1119: 0.589964, 0.611697 avg loss, 0.001000 rate, 5.632000 seconds, 71616 images
 1120: 0.469436, 0.597471 avg loss, 0.001000 rate, 5.633000 seconds, 71680 images
 1121: 0.853219, 0.623046 avg loss, 0.001000 rate, 11.312000 seconds, 71744 images
 1122: 0.592647, 0.620006 avg loss, 0.001000 rate, 11.343000 seconds, 71808 images
 1123: 0.698077, 0.627813 avg loss, 0.001000 rate, 11.343000 seconds, 71872 images
 1124: 0.656719, 0.630704 avg loss, 0.001000 rate, 11.343000 seconds, 71936 images
 1125: 0.693585, 0.636992 avg loss, 0.001000 rate, 11.280000 seconds, 72000 images
 1126: 0.720675, 0.645360 avg loss, 0.001000 rate, 11.281000 seconds, 72064 images
 1127: 0.510779, 0.631902 avg loss, 0.001000 rate, 11.296000 seconds, 72128 images
 1128: 0.709276, 0.639639 avg loss, 0.001000 rate, 11.282000 seconds, 72192 images
 1129: 0.758037, 0.651479 avg loss, 0.001000 rate, 11.328000 seconds, 72256 images
 1130: 0.564832, 0.642815 avg loss, 0.001000 rate, 11.296000 seconds, 72320 images
 1131: 0.672523, 0.645785 avg loss, 0.001000 rate, 11.358000 seconds, 72384 images
 1132: 0.740758, 0.655283 avg loss, 0.001000 rate, 11.343000 seconds, 72448 images
 1133: 0.529761, 0.642730 avg loss, 0.001000 rate, 11.297000 seconds, 72512 images
 1134: 0.647634, 0.643221 avg loss, 0.001000 rate, 11.374000 seconds, 72576 images
 1135: 0.654215, 0.644320 avg loss, 0.001000 rate, 11.359000 seconds, 72640 images
 1136: 0.450561, 0.624944 avg loss, 0.001000 rate, 11.343000 seconds, 72704 images
 1137: 0.605922, 0.623042 avg loss, 0.001000 rate, 11.389000 seconds, 72768 images
 1138: 0.571306, 0.617868 avg loss, 0.001000 rate, 11.343000 seconds, 72832 images
 1139: 0.790219, 0.635104 avg loss, 0.001000 rate, 11.358000 seconds, 72896 images
 1140: 0.736748, 0.645268 avg loss, 0.001000 rate, 11.390000 seconds, 72960 images
 1141: 0.732451, 0.653986 avg loss, 0.001000 rate, 8.920000 seconds, 73024 images
 1142: 0.547447, 0.643332 avg loss, 0.001000 rate, 8.886000 seconds, 73088 images
 1143: 0.663110, 0.645310 avg loss, 0.001000 rate, 8.903000 seconds, 73152 images
 1144: 0.567405, 0.637520 avg loss, 0.001000 rate, 8.915000 seconds, 73216 images
 1145: 0.643802, 0.638148 avg loss, 0.001000 rate, 8.922000 seconds, 73280 images
 1146: 0.649169, 0.639250 avg loss, 0.001000 rate, 8.900000 seconds, 73344 images
 1147: 0.804771, 0.655802 avg loss, 0.001000 rate, 8.914000 seconds, 73408 images
 1148: 0.766653, 0.666887 avg loss, 0.001000 rate, 8.907000 seconds, 73472 images
 1149: 0.640183, 0.664217 avg loss, 0.001000 rate, 8.911000 seconds, 73536 images
 1150: 0.800210, 0.677816 avg loss, 0.001000 rate, 8.913000 seconds, 73600 images
 1151: 0.671602, 0.677195 avg loss, 0.001000 rate, 5.990000 seconds, 73664 images
 1152: 0.503993, 0.659875 avg loss, 0.001000 rate, 5.986000 seconds, 73728 images
 1153: 0.443778, 0.638265 avg loss, 0.001000 rate, 5.989000 seconds, 73792 images
 1154: 0.480991, 0.622537 avg loss, 0.001000 rate, 5.992000 seconds, 73856 images
 1155: 0.593549, 0.619639 avg loss, 0.001000 rate, 5.997000 seconds, 73920 images
 1156: 0.464170, 0.604092 avg loss, 0.001000 rate, 5.988000 seconds, 73984 images
 1157: 0.454350, 0.589118 avg loss, 0.001000 rate, 5.983000 seconds, 74048 images
 1158: 0.572946, 0.587500 avg loss, 0.001000 rate, 5.988000 seconds, 74112 images
 1159: 0.467986, 0.575549 avg loss, 0.001000 rate, 5.995000 seconds, 74176 images
 1160: 0.476187, 0.565613 avg loss, 0.001000 rate, 5.986000 seconds, 74240 images
 1161: 0.798706, 0.588922 avg loss, 0.001000 rate, 12.124000 seconds, 74304 images
 1162: 0.790908, 0.609121 avg loss, 0.001000 rate, 12.077000 seconds, 74368 images
 1163: 0.651400, 0.613349 avg loss, 0.001000 rate, 12.109000 seconds, 74432 images
 1164: 0.704715, 0.622485 avg loss, 0.001000 rate, 12.109000 seconds, 74496 images
 1165: 0.668343, 0.627071 avg loss, 0.001000 rate, 12.109000 seconds, 74560 images
 1166: 0.675811, 0.631945 avg loss, 0.001000 rate, 12.078000 seconds, 74624 images
 1167: 0.697612, 0.638512 avg loss, 0.001000 rate, 12.078000 seconds, 74688 images
 1168: 0.692643, 0.643925 avg loss, 0.001000 rate, 12.046000 seconds, 74752 images
 1169: 0.604245, 0.639957 avg loss, 0.001000 rate, 12.140000 seconds, 74816 images
 1170: 0.706596, 0.646621 avg loss, 0.001000 rate, 12.093000 seconds, 74880 images
 1171: 0.533966, 0.635355 avg loss, 0.001000 rate, 10.671000 seconds, 74944 images
 1172: 0.647830, 0.636603 avg loss, 0.001000 rate, 10.640000 seconds, 75008 images
 1173: 0.644398, 0.637382 avg loss, 0.001000 rate, 10.609000 seconds, 75072 images
 1174: 0.461173, 0.619761 avg loss, 0.001000 rate, 10.655000 seconds, 75136 images
 1175: 0.597355, 0.617521 avg loss, 0.001000 rate, 10.670000 seconds, 75200 images
 1176: 0.682917, 0.624060 avg loss, 0.001000 rate, 10.639000 seconds, 75264 images
 1177: 0.531883, 0.614842 avg loss, 0.001000 rate, 10.594000 seconds, 75328 images
 1178: 0.486751, 0.602033 avg loss, 0.001000 rate, 10.686000 seconds, 75392 images
 1179: 0.547185, 0.596548 avg loss, 0.001000 rate, 10.609000 seconds, 75456 images
 1180: 0.675484, 0.604442 avg loss, 0.001000 rate, 10.624000 seconds, 75520 images
 1181: 0.617343, 0.605732 avg loss, 0.001000 rate, 9.858000 seconds, 75584 images
 1182: 0.752718, 0.620431 avg loss, 0.001000 rate, 9.843000 seconds, 75648 images
 1183: 0.602901, 0.618678 avg loss, 0.001000 rate, 9.843000 seconds, 75712 images
 1184: 0.762252, 0.633035 avg loss, 0.001000 rate, 9.843000 seconds, 75776 images
 1185: 0.568068, 0.626538 avg loss, 0.001000 rate, 9.844000 seconds, 75840 images
 1186: 0.576652, 0.621550 avg loss, 0.001000 rate, 9.796000 seconds, 75904 images
 1187: 0.514381, 0.610833 avg loss, 0.001000 rate, 9.828000 seconds, 75968 images
 1188: 0.605769, 0.610327 avg loss, 0.001000 rate, 9.811000 seconds, 76032 images
 1189: 0.553120, 0.604606 avg loss, 0.001000 rate, 9.874000 seconds, 76096 images
 1190: 0.508469, 0.594992 avg loss, 0.001000 rate, 9.859000 seconds, 76160 images
 1191: 0.610589, 0.596552 avg loss, 0.001000 rate, 10.384000 seconds, 76224 images
 1192: 0.556913, 0.592588 avg loss, 0.001000 rate, 10.408000 seconds, 76288 images
 1193: 0.600331, 0.593362 avg loss, 0.001000 rate, 10.380000 seconds, 76352 images
 1194: 0.685747, 0.602601 avg loss, 0.001000 rate, 10.394000 seconds, 76416 images
 1195: 0.640131, 0.606354 avg loss, 0.001000 rate, 10.383000 seconds, 76480 images
 1196: 0.523859, 0.598104 avg loss, 0.001000 rate, 10.398000 seconds, 76544 images
 1197: 0.465459, 0.584840 avg loss, 0.001000 rate, 10.367000 seconds, 76608 images
 1198: 0.488348, 0.575191 avg loss, 0.001000 rate, 10.353000 seconds, 76672 images
 1199: 0.531293, 0.570801 avg loss, 0.001000 rate, 10.412000 seconds, 76736 images
 1200: 0.417596, 0.555480 avg loss, 0.001000 rate, 10.376000 seconds, 76800 images
 1201: 0.521336, 0.552066 avg loss, 0.001000 rate, 8.904000 seconds, 76864 images
 1202: 0.407966, 0.537656 avg loss, 0.001000 rate, 8.899000 seconds, 76928 images
 1203: 0.483310, 0.532221 avg loss, 0.001000 rate, 8.892000 seconds, 76992 images
 1204: 0.483739, 0.527373 avg loss, 0.001000 rate, 8.904000 seconds, 77056 images
 1205: 0.397623, 0.514398 avg loss, 0.001000 rate, 8.895000 seconds, 77120 images
 1206: 0.530296, 0.515988 avg loss, 0.001000 rate, 8.914000 seconds, 77184 images
 1207: 0.543533, 0.518743 avg loss, 0.001000 rate, 8.916000 seconds, 77248 images
 1208: 0.529599, 0.519828 avg loss, 0.001000 rate, 8.898000 seconds, 77312 images
 1209: 0.524721, 0.520317 avg loss, 0.001000 rate, 8.915000 seconds, 77376 images
 1210: 0.603939, 0.528679 avg loss, 0.001000 rate, 8.896000 seconds, 77440 images
 1211: 0.615779, 0.537389 avg loss, 0.001000 rate, 8.167000 seconds, 77504 images
 1212: 0.443228, 0.527973 avg loss, 0.001000 rate, 8.149000 seconds, 77568 images
 1213: 0.503043, 0.525480 avg loss, 0.001000 rate, 8.148000 seconds, 77632 images
 1214: 0.477668, 0.520699 avg loss, 0.001000 rate, 8.164000 seconds, 77696 images
 1215: 0.511052, 0.519734 avg loss, 0.001000 rate, 8.155000 seconds, 77760 images
 1216: 0.489376, 0.516699 avg loss, 0.001000 rate, 8.163000 seconds, 77824 images
 1217: 0.541595, 0.519188 avg loss, 0.001000 rate, 8.141000 seconds, 77888 images
 1218: 0.524396, 0.519709 avg loss, 0.001000 rate, 8.156000 seconds, 77952 images
 1219: 0.518796, 0.519618 avg loss, 0.001000 rate, 8.160000 seconds, 78016 images
 1220: 0.495039, 0.517160 avg loss, 0.001000 rate, 8.157000 seconds, 78080 images
 1221: 0.487313, 0.514175 avg loss, 0.001000 rate, 8.899000 seconds, 78144 images
 1222: 0.569557, 0.519713 avg loss, 0.001000 rate, 8.892000 seconds, 78208 images
 1223: 0.505752, 0.518317 avg loss, 0.001000 rate, 8.907000 seconds, 78272 images
 1224: 0.902010, 0.556686 avg loss, 0.001000 rate, 8.926000 seconds, 78336 images
 1225: 0.613020, 0.562320 avg loss, 0.001000 rate, 8.901000 seconds, 78400 images
 1226: 0.577658, 0.563854 avg loss, 0.001000 rate, 8.903000 seconds, 78464 images
 1227: 0.438880, 0.551356 avg loss, 0.001000 rate, 8.901000 seconds, 78528 images
 1228: 0.427737, 0.538994 avg loss, 0.001000 rate, 8.914000 seconds, 78592 images
 1229: 0.595484, 0.544643 avg loss, 0.001000 rate, 8.904000 seconds, 78656 images
 1230: 0.486292, 0.538808 avg loss, 0.001000 rate, 8.914000 seconds, 78720 images
 1231: 0.661622, 0.551089 avg loss, 0.001000 rate, 12.124000 seconds, 78784 images
 1232: 0.359331, 0.531914 avg loss, 0.001000 rate, 12.062000 seconds, 78848 images
 1233: 0.611228, 0.539845 avg loss, 0.001000 rate, 12.015000 seconds, 78912 images
 1234: 0.815686, 0.567429 avg loss, 0.001000 rate, 12.078000 seconds, 78976 images
 1235: 0.407970, 0.551483 avg loss, 0.001000 rate, 12.093000 seconds, 79040 images
 1236: 0.559140, 0.552249 avg loss, 0.001000 rate, 12.094000 seconds, 79104 images
 1237: 0.458433, 0.542867 avg loss, 0.001000 rate, 12.093000 seconds, 79168 images
 1238: 0.457489, 0.534329 avg loss, 0.001000 rate, 12.061000 seconds, 79232 images
 1239: 0.639567, 0.544853 avg loss, 0.001000 rate, 12.155000 seconds, 79296 images
 1240: 0.551340, 0.545502 avg loss, 0.001000 rate, 12.094000 seconds, 79360 images
 1241: 0.590592, 0.550011 avg loss, 0.001000 rate, 4.350000 seconds, 79424 images
 1242: 0.761135, 0.571123 avg loss, 0.001000 rate, 4.331000 seconds, 79488 images
 1243: 0.565578, 0.570569 avg loss, 0.001000 rate, 4.328000 seconds, 79552 images
 1244: 0.632996, 0.576812 avg loss, 0.001000 rate, 4.339000 seconds, 79616 images
 1245: 0.668898, 0.586020 avg loss, 0.001000 rate, 4.337000 seconds, 79680 images
 1246: 0.597723, 0.587190 avg loss, 0.001000 rate, 4.324000 seconds, 79744 images
 1247: 0.682722, 0.596744 avg loss, 0.001000 rate, 4.327000 seconds, 79808 images
 1248: 0.752957, 0.612365 avg loss, 0.001000 rate, 4.329000 seconds, 79872 images
 1249: 1.019041, 0.653033 avg loss, 0.001000 rate, 4.336000 seconds, 79936 images
 1250: 0.563866, 0.644116 avg loss, 0.001000 rate, 4.334000 seconds, 80000 images
 1251: 0.850520, 0.664756 avg loss, 0.001000 rate, 9.629000 seconds, 80064 images
 1252: 0.733070, 0.671588 avg loss, 0.001000 rate, 9.636000 seconds, 80128 images
 1253: 0.711112, 0.675540 avg loss, 0.001000 rate, 9.612000 seconds, 80192 images
 1254: 0.789714, 0.686957 avg loss, 0.001000 rate, 9.632000 seconds, 80256 images
 1255: 0.580180, 0.676280 avg loss, 0.001000 rate, 9.607000 seconds, 80320 images
 1256: 0.702272, 0.678879 avg loss, 0.001000 rate, 9.635000 seconds, 80384 images
 1257: 0.645310, 0.675522 avg loss, 0.001000 rate, 9.607000 seconds, 80448 images
 1258: 0.672401, 0.675210 avg loss, 0.001000 rate, 9.614000 seconds, 80512 images
 1259: 0.580385, 0.665727 avg loss, 0.001000 rate, 9.632000 seconds, 80576 images
 1260: 0.753890, 0.674544 avg loss, 0.001000 rate, 9.632000 seconds, 80640 images
 1261: 0.554960, 0.662585 avg loss, 0.001000 rate, 8.880000 seconds, 80704 images
 1262: 0.553177, 0.651644 avg loss, 0.001000 rate, 8.867000 seconds, 80768 images
 1263: 0.785487, 0.665029 avg loss, 0.001000 rate, 8.891000 seconds, 80832 images
 1264: 0.656031, 0.664129 avg loss, 0.001000 rate, 8.877000 seconds, 80896 images
 1265: 0.573106, 0.655027 avg loss, 0.001000 rate, 8.873000 seconds, 80960 images
 1266: 0.443020, 0.633826 avg loss, 0.001000 rate, 8.863000 seconds, 81024 images
 1267: 0.501040, 0.620547 avg loss, 0.001000 rate, 8.889000 seconds, 81088 images
 1268: 0.451444, 0.603637 avg loss, 0.001000 rate, 8.878000 seconds, 81152 images
 1269: 0.628352, 0.606109 avg loss, 0.001000 rate, 8.871000 seconds, 81216 images
 1270: 0.388888, 0.584387 avg loss, 0.001000 rate, 8.872000 seconds, 81280 images
 1271: 0.760395, 0.601987 avg loss, 0.001000 rate, 4.811000 seconds, 81344 images
 1272: 0.563946, 0.598183 avg loss, 0.001000 rate, 4.775000 seconds, 81408 images
 1273: 0.751741, 0.613539 avg loss, 0.001000 rate, 4.792000 seconds, 81472 images
 1274: 0.660645, 0.618250 avg loss, 0.001000 rate, 4.786000 seconds, 81536 images
 1275: 0.627780, 0.619203 avg loss, 0.001000 rate, 4.794000 seconds, 81600 images
 1276: 0.746668, 0.631949 avg loss, 0.001000 rate, 4.787000 seconds, 81664 images
 1277: 0.750863, 0.643841 avg loss, 0.001000 rate, 4.789000 seconds, 81728 images
 1278: 0.451129, 0.624569 avg loss, 0.001000 rate, 4.778000 seconds, 81792 images
 1279: 0.470722, 0.609185 avg loss, 0.001000 rate, 4.785000 seconds, 81856 images
 1280: 0.486013, 0.596867 avg loss, 0.001000 rate, 4.765000 seconds, 81920 images
 1281: 0.736531, 0.610834 avg loss, 0.001000 rate, 8.910000 seconds, 81984 images
 1282: 1.021733, 0.651924 avg loss, 0.001000 rate, 8.917000 seconds, 82048 images
 1283: 0.890185, 0.675750 avg loss, 0.001000 rate, 8.906000 seconds, 82112 images
